,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
327,"('cdpdipdecg_c', 'cmp_c')","('xu5p_D_c', 'ru5p_D_c')","('r1p_c', 'rnam_c')","('cdpdodecg_c', 'ps180_c')","('amet_c', 'copre4_c')","('12m3otridecACP_c', '12m3htridecACP_c')","('hhlipa_c', 'phhlipa_c')","('malt_c', 'g1p_B_c')","('26dap_M_c', 'ugmd_c')","('histd_c', 'his_L_c')"
328,"('cdpdipdecg_c', 'pgpi15_c')","('xu5p_D_c', 'f6p_c')","('r1p_c', 'nicrns_c')","('cdpdodecg_c', 'pgp180_c')","('amet_c', 'copre8_c')","('12m3htridecACP_c', '12m3otridecACP_c')","('phhlipa_c', 'hphhlipa_c')","('malt_c', 'acmalt_c')","('26dap_M_c', 'lys_L_c')","('histd_c', 'histl_L_c')"
329,"('ump_c', 'udp_c')","('hom_L_c', 'aspsa_c')","('glycogenb_c', 'glycogen_c')","('ps180_c', 'pe180_c')","('amet_c', 'ahcys_c')","('12m3htridecACP_c', '12mttritec2eACP_c')","('pgpi17_c', 'pgi17_c')","('malt_c', 'glc_D_c')","('26dap_M_c', '26dap_M_e')","('malt_c', 'acmalt_c')"
330,"('ump_c', 'uri_c')","('hom_L_c', 'phom_c')","('l2a6o_c', '26dap_M_c')","('orot5p_c', 'ump_c')","('amet_c', 'pre3a_c')","('ser_L_c', 'g3p_c')","('pgi17_c', 'glyc_c')","('malt_c', 'maltpt_c')","('26dap_M_c', '26dap_LL_c')","('malt_c', 'glc_D_c')"
331,"('glypro_c', 'pro_L_c')","('hom_L_c', 'achms_c')","('l2a6o_c', 'thdp_c')","('dctp_c', 'nh4_c')","('amet_c', 'dscl_c')","('ser_L_c', 'trp_L_c')","('pgi17_c', 'clpni17_c')","('malt_c', 'malthx_c')","('acgam_c', 'acgam_e')","('malt_c', 'maltpt_c')"
332,"('mg2_c', 'mg2_e')","('phom_c', 'thr_L_c')","('5aop_c', 'glu1sa_c')","('dctp_c', 'dutp_c')","('amet_c', 'dad_5_c')","('ser_L_c', 'ser_L_e')","('25aics_c', 'fum_c')","('malt_c', 'maltttr_c')","('acgam_c', 'acmana_c')","('malt_c', 'malthx_c')"
333,"('4ppcys_c', 'pan4p_c')","('fa11_c', 'ihpdcoa_c')","('5aop_c', 'ppbng_c')","('dctp_c', 'dcdp_c')","('amet_c', 'aconm_c')","('ser_L_c', 'acser_c')","('25aics_c', 'aicar_c')","('malt_c', 'malthp_c')","('acgam_c', 'chtbs_c')","('malt_c', 'maltttr_c')"
334,"('acnam_c', 'acnam_e')","('udcpp_c', 'ump_c')","('cdpdipdecg_c', 'cmp_c')","('pi_e', 'na1_c')","('amet_c', 'copre6_c')","('ser_L_c', 'mlthf_c')","('hxan_c', 'imp_c')","('12mmyrsACP_c', '14m3opalmACP_c')","('acgam_c', 'acgam6p_c')","('malt_c', 'malthp_c')"
335,"('acnam_c', 'acmana_c')","('udcpp_c', 'uagmda_c')","('cdpdipdecg_c', 'pgpi15_c')","('met_L_c', 'metala_c')","('copre3_c', 'copre4_c')","('trdox_c', 'tsul_c')","('hxan_c', 'ins_c')","('12mmyrsACP_c', 'aipdcoa_c')","('urea_c', 'urea_e')","('ppp9_c', 'pheme_c')"
336,"('g1p_c', 'udpg_c')","('udcpp_c', 'uaGgla_c')","('cmp_c', 'cdp_c')","('met_L_c', 'amet_c')","('copre3_c', 'ahcys_c')","('trdox_c', 'acser_c')","('hxan_c', 'din_c')","('10mtddec2eACP_c', '10mddcaACP_c')","('urea_e', 'urea_c')","('12mmyrsACP_c', '14m3opalmACP_c')"
337,"('g1p_c', 'g6p_c')","('ump_c', 'uri_c')","('ac_c', 'tsul_c')","('met_L_c', 'glymet_c')","('acgam_c', 'acgam_e')","('trdox_c', 'achms_c')","('imp_c', 'gdp_c')","('mlthf_c', 'thf_c')","('histd_c', 'his_L_c')","('12mmyrsACP_c', 'aipdcoa_c')"
338,"('g1p_c', 'dtdpglu_c')","('ump_c', 'udp_c')","('ac_c', 'actp_c')","('metala_c', 'met_L_c')","('acgam_c', 'chtbs_c')","('trdox_c', 'trdrd_c')","('imp_c', 'fprica_c')","('mlthf_c', '2dhp_c')","('histd_c', 'histl_L_c')","('10mtddec2eACP_c', '10mddcaACP_c')"
339,"('g1p_c', 'glycogen_c')","('ocdcaACP_c', 'pa180_c')","('ac_c', 'trdrd_c')","('metala_c', 'ala_L_c')","('acgam_c', 'acgam6p_c')","('12dgr181_c', 'pa181_c')","('imp_c', 'ins_c')","('mlthf_c', 'dtmp_c')","('malt_c', 'acmalt_c')","('mlthf_c', 'fad_c')"
340,"('g1p_c', 'adpglc_c')","('ocdcaACP_c', 'stcoa_c')","('ac_c', 'acser_c')","('glyc45tcaglc_c', 'prl45tcaglc_c')","('urea_c', 'urea_e')","('hlipa_c', 'hhlipa_c')","('imp_c', 'xmp_c')","('mlthf_c', 'methf_c')","('malt_c', 'glc_D_c')","('mlthf_c', 'thf_c')"
341,"('trdrd_c', 'cys_L_c')","('ocdcaACP_c', '1odecg3p_c')","('ac_c', 'achms_c')","('prl45tca_c', 'acbdma14gapuc_c')","('urea_e', 'urea_c')","('hhlipa_c', 'phhlipa_c')","('imp_c', 'dcamp_c')","('mlthf_c', 'dhf_c')","('malt_c', 'maltpt_c')","('mlthf_c', '2dhp_c')"
342,"('trdrd_c', 'dadp_c')","('pa180_c', 'cdpdodecg_c')","('ac_c', 'ac_e')","('prl45tca_c', 'glyc45tca_c')","('histd_c', 'his_L_c')","('rib_D_e', 'rib_D_c')","('glyc3p_c', 'dhap_c')","('mlthf_c', '5mthf_c')","('malt_c', 'malthx_c')","('mlthf_c', 'dtmp_c')"
343,"('trdrd_c', 'dgtp_c')","('gdp_c', 'datp_c')","('ac_c', 'n6all26d_c')","('prl45tca_c', 'prl45tcaala_c')","('histd_c', 'histl_L_c')","('uri_c', 'ura_c')","('glyc3p_c', 'pgpi16_c')","('cu2_c', 'cu2_e')","('malt_c', 'maltttr_c')","('mlthf_c', 'ser_L_c')"
344,"('trdrd_c', 'trdox_c')","('gdp_c', 'gmp_c')","('ac_c', 'but_c')","('prl45tca_c', 'prl45tcaglc_c')","('ru5p_D_c', 'pydx5p_c')","('uri_c', 'dtdp_c')","('glyc3p_c', 'pgpi17_c')","('hhlipa_c', 'phhlipa_c')","('malt_c', 'malthp_c')","('mlthf_c', 'methf_c')"
345,"('trdrd_c', 'dctp_c')","('gdp_c', 'gtp_c')","('leu_L_c', 'glyleu_c')","('prl45tca_c', 'udcpp_c')","('ru5p_D_c', 'for_c')","('uri_c', 'ump_c')","('glyc3p_c', 'pgp160_c')","('phhlipa_c', 'hphhlipa_c')","('12mmyrsACP_c', '14m3opalmACP_c')","('mlthf_c', 'dhf_c')"
346,"('trdrd_c', 'met_L_c')","('gdp_c', 'gdpmann_c')","('leu_L_c', 'leu_L_e')","('prl45tca_c', 'cdpglyc_c')","('ru5p_D_c', 'r5p_c')","('uri_c', 'gdp_c')","('glyc3p_c', 'pgp120_c')","('cd2_c', 'k_c')","('12mmyrsACP_c', 'aipdcoa_c')","('mlthf_c', '5mthf_c')"
347,"('trdrd_c', 'dgdp_c')","('dcyt_c', 'dcyt_e')","('leu_L_c', 'alaleu_c')","('2agpg180_c', 'g3pg_c')","('ru5p_D_c', 'db4p_c')","('uri_c', 'r1p_c')","('glyc3p_c', 'pgp141_c')","('cd2_c', 'cd2_e')","('10mtddec2eACP_c', '10mddcaACP_c')","('cu2_c', 'cu2_e')"
348,"('trdrd_c', 'dutp_c')","('isobut_c', 'isobut_e')","('cu2_c', 'cu2_e')","('2agpg180_c', 'ocdca_c')","('ru5p_D_c', 'ab6p3hxl_c')","('uri_c', 'idp_c')","('glyc3p_c', 'pgpai17_c')","('pgpi17_c', 'pgi17_c')","('mlthf_c', 'thf_c')","('hhlipa_c', 'phhlipa_c')"
349,"('trdrd_c', 'datp_c')","('o2_c', 'ocmhmxbq_c')","('3dhsk_c', 'skm_c')","('g3pg_c', 'glyc_c')","('ru5p_D_c', 'xu5p_D_c')","('r1p_c', 'r5p_c')","('glyc3p_c', 'pgp161_c')","('pgi17_c', 'glyc_c')","('mlthf_c', '2dhp_c')","('phhlipa_c', 'hphhlipa_c')"
350,"('trdrd_c', 'ac_c')","('o2_c', 'mqn8_c')","('glyald_c', 'glyc_R_c')","('pa120_c', 'cdpdddecg_c')","('12mmyrsACP_c', '14m3opalmACP_c')","('r1p_c', 'ins_c')","('glyc3p_c', 'pgp181_c')","('pgi17_c', 'clpni17_c')","('mlthf_c', 'dtmp_c')","('25aics_c', 'fum_c')"
351,"('trdrd_c', 'so3_c')","('o2_c', 'iasp_c')","('glyald_c', 'glyc_c')","('cdpdddecg_c', 'cmp_c')","('12mmyrsACP_c', 'aipdcoa_c')","('r1p_c', 'uri_c')","('glyc3p_c', 'pgpi15_c')","('25aics_c', 'fum_c')","('mlthf_c', 'methf_c')","('25aics_c', 'aicar_c')"
352,"('trdrd_c', 'dudp_c')","('o2_c', 'q8_c')","('glyald_c', 'f1p_c')","('cdpdddecg_c', 'pgp120_c')","('mlthf_c', 'thf_c')","('r1p_c', 'xtsn_c')","('glyc3p_c', 'pgp180_c')","('25aics_c', 'aicar_c')","('mlthf_c', 'dhf_c')","('etoh_c', 'acald_c')"
353,"('trdrd_c', 'dcdp_c')","('o2_c', 'oaa_c')","('glu5sa_c', 'glu5p_c')","('cdpdddecg_c', 'ps120_c')","('mlthf_c', '2dhp_c')","('r1p_c', 'nicrns_c')","('glyc3p_c', 'pgpai15_c')","('etoh_c', 'acald_c')","('mlthf_c', '5mthf_c')","('etoh_c', 'etoh_e')"
354,"('trdrd_c', 'hcys_L_c')","('o2_c', '2ombz_c')","('glu5sa_c', '1pyr5c_c')","('uacgam_c', 'ai17tcaacgam_c')","('mlthf_c', 'dtmp_c')","('r1p_c', 'rnam_c')","('glyc3p_c', 'pgpi14_c')","('hxan_c', 'imp_c')","('cu2_c', 'cu2_e')","('pan4p_c', 'dpcoa_c')"
355,"('trdrd_c', 'peptmet_L_c')","('o2_c', '2ohph_c')","('btoh_c', 'btal_c')","('uacgam_c', 'i17tcaacgam_c')","('mlthf_c', 'methf_c')","('r1p_c', 'adn_c')","('glyc3p_c', 'pgp140_c')","('hxan_c', 'ins_c')","('hhlipa_c', 'phhlipa_c')","('na1_e', 'na1_c')"
356,"('dutp_c', 'dudp_c')","('o2_c', 'h2o2_c')","('btal_c', 'btoh_c')","('uacgam_c', 'ump_c')","('mlthf_c', 'dhf_c')","('r1p_c', 'gsn_c')","('pan4p_c', 'dpcoa_c')","('hxan_c', 'din_c')","('phhlipa_c', 'hphhlipa_c')","('aps_c', 'paps_c')"
357,"('glyc45tca_c', 'prl45tca_c')","('o2_c', 'orot_c')","('dgmp_c', 'dgdp_c')","('uacgam_c', 'uaagmda_c')","('mlthf_c', '5mthf_c')","('r1p_c', 'cytd_c')","('na1_e', 'pro_L_c')","('imp_c', 'gdp_c')","('cd2_c', 'k_c')","('15m3opalmACP_c', '15m3hpalmACP_c')"
358,"('fdp_c', 'dhap_c')","('o2_c', 'o2_e')","('dgdp_c', 'dgtp_c')","('uacgam_c', 'sttcaacgam_c')","('mnl1p_c', 'f6p_c')","('glycogenb_c', 'glycogen_c')","('na1_e', 'na1_c')","('imp_c', 'fprica_c')","('cd2_c', 'cd2_e')","('arg_L_e', 'arg_L_c')"
359,"('fdp_c', 'g3p_c')","('o2_c', '2mp2coa_c')","('dgdp_c', 'dgmp_c')","('uacgam_c', 'uacmam_c')","('f6p_c', 'g3p_c')","('5aop_c', 'glu1sa_c')","('aps_c', 'fad_c')","('imp_c', 'ins_c')","('25aics_c', 'fum_c')","('ppgpp_c', 'gdp_c')"
360,"('val_L_e', 'val_L_c')","('o2_c', '2mb2coa_c')","('fum_c', 'mqn8_c')","('uacgam_c', 'udpacgal_c')","('f6p_c', 'mnl1p_c')","('5aop_c', 'ppbng_c')","('aps_c', 'so3_c')","('imp_c', 'xmp_c')","('25aics_c', 'aicar_c')","('gdp_c', 'trdox_c')"
361,"('val_L_c', 'val_L_e')","('gicolipa_c', 'udp_c')","('fum_c', 'succ_c')","('uacgam_c', 'uaccg_c')","('f6p_c', 'g6p_B_c')","('lipidAds_c', 'lipidA_c')","('aps_c', 'paps_c')","('imp_c', 'dcamp_c')","('etoh_c', 'acald_c')","('gdp_c', 'dgdp_c')"
362,"('val_L_c', '3mob_c')","('gicolipa_c', 'gagicolipa_c')","('fum_c', 'q8_c')","('uacgam_c', 'unaga_c')","('f6p_c', 'fdp_c')","('lipidA_c', 'kdolipid4_c')","('15m3opalmACP_c', '15m3hpalmACP_c')","('levantttr_e', 'fru_e')","('hxan_c', 'imp_c')","('gdp_c', 'datp_c')"
363,"('his_L_c', 'alahis_c')","('hcys_L_c', 'tsul_c')","('fum_c', 'fad_c')","('uacgam_c', 'uaaGgla_c')","('f6p_c', 'e4p_c')","('cdpdipdecg_c', 'pgpi15_c')","('arg_L_e', 'arg_L_c')","('levantttr_e', 'levanttr_e')","('hxan_c', 'ins_c')","('gdp_c', 'gtp_c')"
364,"('his_L_c', 'his_L_e')","('hcys_L_c', 'ahcys_c')","('fum_c', '2dmmq8_c')","('inost_c', '2ins_c')","('f6p_c', 'g6p_c')","('thf_c', 'aicar_c')","('ppgpp_c', 'gdp_c')","('glyc3p_c', 'dhap_c')","('hxan_c', 'din_c')","('gdp_c', 'gmp_c')"
365,"('alahis_c', 'his_L_c')","('hcys_L_c', 'thf_c')","('fum_c', 'mal_L_c')","('urea_c', 'urea_e')","('f6p_c', 'gam6p_c')","('thf_c', '10fthf_c')","('gdp_c', 'datp_c')","('glyc3p_c', 'pgpi16_c')","('imp_c', 'gdp_c')","('gdp_c', 'gdpmann_c')"
366,"('alahis_c', 'ala_L_c')","('hcys_L_c', 'achms_c')","('fum_c', 'dcamp_c')","('urea_e', 'urea_c')","('f6p_c', 's7p_c')","('thf_c', 'mlthf_c')","('gdp_c', 'gtp_c')","('glyc3p_c', 'pgpi17_c')","('imp_c', 'fprica_c')","('malt_e', 'malt_c')"
367,"('ser_D_c', 'ser_D_e')","('hcys_L_c', 'met_L_c')","('fum_c', '25aics_c')","('histd_c', 'his_L_c')","('f6p_c', 'sbt6p_c')","('thf_c', 'dhf_c')","('gdp_c', 'gmp_c')","('glyc3p_c', 'pgp160_c')","('imp_c', 'ins_c')","('adn_c', 'r1p_c')"
368,"('uamr_c', 'uama_c')","('hcys_L_c', 'trdrd_c')","('fum_c', 'argsuc_c')","('histd_c', 'histl_L_c')","('f6p_c', 'ab6p3hxl_c')","('thf_c', 'thfglu_c')","('gdp_c', 'gdpmann_c')","('glyc3p_c', 'pgp120_c')","('imp_c', 'xmp_c')","('adn_c', 'ade_c')"
369,"('acmanap_c', 'acgam6p_c')","('5m3hhexACP_c', '5m3ohexACP_c')","('fum_c', 'orot_c')","('malt_c', 'acmalt_c')","('f6p_c', 'xu5p_D_c')","('thm_e', 'thm_c')","('malt_e', 'malt_c')","('glyc3p_c', 'pgp141_c')","('imp_c', 'dcamp_c')","('adn_c', 'adn_e')"
370,"('fadh2_c', 'fad_c')","('5m3hhexACP_c', '5mthex2eACP_c')","('arg_L_c', 'citr_L_c')","('12mmyrsACP_c', '14m3opalmACP_c')","('f6p_c', 'man6p_c')","('Largn_c', 'tyr_L_c')","('adn_c', 'r1p_c')","('glyc3p_c', 'pgpai17_c')","('pan4p_c', 'dpcoa_c')","('2ddglcn_c', '2ddg6p_c')"
371,"('fadh2_c', 'q8h2_c')","('malcoa_c', 'malACP_c')","('arg_L_c', 'orn_c')","('12mmyrsACP_c', 'aipdcoa_c')","('cu2_c', 'cu2_e')","('Largn_c', 'pphn_c')","('adn_c', 'ahcys_c')","('glyc3p_c', 'pgp161_c')","('na1_e', 'gal_c')","('dgdp_c', 'dgtp_c')"
372,"('fadh2_c', 'succ_c')","('malACP_c', '10m3oundecACP_c')","('arg_L_c', 'arg_L_e')","('mlthf_c', 'thf_c')","('3hdcoa_c', '3odcoa_c')","('leu_L_c', 'glyleu_c')","('adn_c', 'ade_c')","('glyc3p_c', 'pgp181_c')","('na1_e', 'na1_c')","('dgdp_c', 'dgmp_c')"
373,"('fadh2_c', '4hpro_LT_c')","('malACP_c', '8m3odcaACP_c')","('arg_L_c', 'argsuc_c')","('mlthf_c', '2dhp_c')","('3hdcoa_c', 'dc2coa_c')","('leu_L_c', '4mop_c')","('adn_c', 'rib_D_c')","('glyc3p_c', 'pgpi15_c')","('aps_c', 'paps_c')","('ugmd_c', 'ugmda_c')"
374,"('orot_c', 'orot5p_c')","('malACP_c', '3hpalmACP_c')","('arg_L_c', 'agm_c')","('mlthf_c', 'ser_L_c')","('25aics_c', 'fum_c')","('leu_L_c', 'leu_L_e')","('adn_c', 'adn_e')","('glyc3p_c', 'pgp180_c')","('15m3opalmACP_c', '15m3hpalmACP_c')","('spmd_e', 'spmd_c')"
375,"('mal_L_c', 'oaa_c')","('malACP_c', '3odecACP_c')","('citr_L_c', 'cbp_c')","('mlthf_c', '5mthf_c')","('25aics_c', 'aicar_c')","('leu_L_c', 'alaleu_c')","('2ddglcn_c', '2ddg6p_c')","('glyc3p_c', 'pgpai15_c')","('arg_L_e', 'arg_L_c')","('spmd_c', 'n8aspmd_c')"
376,"('mal_L_c', 'fum_c')","('malACP_c', '4m3ohexACP_c')","('citr_L_c', 'orn_c')","('mlthf_c', 'methf_c')","('1agpe180_c', 'g3pe_c')","('cu2_c', 'cu2_e')","('dgdp_c', 'dgtp_c')","('glyc3p_c', 'cdpglyc_c')","('ppgpp_c', 'gdp_c')","('spmd_c', 'N1aspmd_c')"
377,"('itdcoa_c', 'fa1_c')","('malACP_c', '5m3ohexACP_c')","('citr_L_c', 'argsuc_c')","('mnl1p_c', 'f6p_c')","('1agpe180_c', 'ocdca_c')","('3dhsk_c', 'skm_c')","('dgdp_c', 'dgmp_c')","('glyc3p_c', 'pgpi14_c')","('gdp_c', 'datp_c')","('ump_c', 'uri_c')"
378,"('itdcoa_c', 'pai14_c')","('malACP_c', 'malcoa_c')","('ugmd_c', 'ugmda_c')","('f6p_c', 'g3p_c')","('etoh_c', 'acald_c')","('fa6_c', 'ihdcoa_c')","('ugmd_c', 'ugmda_c')","('glyc3p_c', 'pgp140_c')","('gdp_c', 'gtp_c')","('mg2_c', 'mg2_e')"
379,"('glytyr_c', 'tyr_L_c')","('malACP_c', '3opalmACP_c')","('ile_L_c', 'ile_L_e')","('f6p_c', 'mnl1p_c')","('etoh_c', 'etoh_e')","('glu5sa_c', 'glu5p_c')","('cdpdipdecg_c', 'pgpi15_c')","('pan4p_c', 'dpcoa_c')","('gdp_c', 'gmp_c')","('4m3hhexACP_c', '4m3ohexACP_c')"
380,"('1tdecg3p_c', 'ttdca_c')","('malACP_c', '12m3otridecACP_c')","('frdp_c', 'ggdp_c')","('f6p_c', 'fdp_c')","('hxan_c', 'xan_c')","('glu5sa_c', '1pyr5c_c')","('cdpdipdecg_c', 'psi15_c')","('na1_e', 'gal_c')","('gdp_c', 'gdpmann_c')","('4m3hhexACP_c', '4mthex2eACP_c')"
381,"('1tdecg3p_c', 'ACP_c')","('malACP_c', '6m3oheptACP_c')","('frdp_c', 'udcpdp_c')","('f6p_c', 'e4p_c')","('hxan_c', 'imp_c')","('btoh_c', 'btal_c')","('spmd_e', 'spmd_c')","('na1_e', 'na1_c')","('malt_e', 'malt_c')","('4ppcys_c', 'pan4p_c')"
382,"('1tdecg3p_c', 'pa140_c')","('malACP_c', '12m3omyrsACP_c')","('ggdp_c', 'pendp_c')","('f6p_c', 'g6p_c')","('hxan_c', 'ins_c')","('btal_c', 'btoh_c')","('spmd_c', 'n8aspmd_c')","('aps_c', 'paps_c')","('adn_c', 'r1p_c')","('ahdt_c', 'dhnpt_c')"
383,"('HC01651_c', 'for_c')","('malACP_c', '13m3omyrsACP_c')","('3ohcoa_c', 'btcoa_c')","('f6p_c', 'gam6p_c')","('hxan_c', 'din_c')","('dgmp_c', 'dgdp_c')","('spmd_c', 'N1aspmd_c')","('15m3opalmACP_c', '15m3hpalmACP_c')","('adn_c', 'ade_c')","('ahdt_c', 'HC01710_c')"
384,"('HC01651_c', 'HC01652_c')","('malACP_c', '8m3ononACP_c')","('3ohcoa_c', '3hhcoa_c')","('f6p_c', 's7p_c')","('hxan_c', 'hxan_e')","('dgmp_c', 'dgsn_c')","('ump_c', 'udpacgal_c')","('arg_L_e', 'arg_L_c')","('adn_c', 'adn_e')","('acnam_c', 'acnam_e')"
385,"('datp_c', 'dadp_c')","('malACP_c', '3ooctdACP_c')","('datp_c', 'dadp_c')","('f6p_c', 'sbt6p_c')","('imp_c', 'gdp_c')","('dgdp_c', 'dgtp_c')","('ump_c', 'udpglcur_c')","('ppgpp_c', 'gdp_c')","('dgdp_c', 'dgtp_c')","('acnam_c', 'acmana_c')"
386,"('datp_c', 'gdp_c')","('malACP_c', '9m3odcaACP_c')","('datp_c', 'ump_c')","('f6p_c', 'ab6p3hxl_c')","('imp_c', 'fprica_c')","('dgdp_c', 'dgmp_c')","('ump_c', 'uri_c')","('gdp_c', 'trdox_c')","('dgdp_c', 'dgmp_c')","('g1p_c', 'dtdpglu_c')"
387,"('1agpe141_c', 'ttdcea_c')","('malACP_c', '15m3opalmACP_c')","('datp_c', 'gdp_c')","('f6p_c', 'xu5p_D_c')","('imp_c', 'ins_c')","('ac_c', 'tsul_c')","('pgp160_c', 'pg160_c')","('gdp_c', 'dgdp_c')","('ugmd_c', 'ugmda_c')","('g1p_c', 'glycogen_c')"
388,"('1agpe141_c', 'g3pe_c')","('malACP_c', '11m3oddcaACP_c')","('datp_c', 'cmp_c')","('f6p_c', 'man6p_c')","('imp_c', 'xmp_c')","('ac_c', 'actp_c')","('mg2_c', 'mg2_e')","('gdp_c', 'datp_c')","('cdpdipdecg_c', 'cmp_c')","('g1p_c', 'gal1p_c')"
389,"('g3pe_c', 'etha_c')","('malACP_c', '7m3oocACP_c')","('ddca_c', 'ddcaACP_c')","('cu2_c', 'cu2_e')","('imp_c', 'dcamp_c')","('ac_c', 'acser_c')","('4m3hhexACP_c', '4m3ohexACP_c')","('gdp_c', 'gtp_c')","('cdpdipdecg_c', 'psi15_c')","('g1p_c', 'g6p_c')"
390,"('pppi_c', 'g6p_c')","('malACP_c', '3ooctACP_c')","('pro_L_c', '1pyr5c_c')","('3hdcoa_c', '3odcoa_c')","('3uib_c', '3aib_D_c')","('ac_c', 'achms_c')","('4m3hhexACP_c', '4mthex2eACP_c')","('gdp_c', 'gmp_c')","('spmd_e', 'spmd_c')","('g1p_c', 'cdpglc_c')"
391,"('g6p_c', 'g6p_B_c')","('malACP_c', '3oddecACP_c')","('pro_L_c', 'glypro_c')","('3hdcoa_c', 'dc2coa_c')","('pan4p_c', 'dpcoa_c')","('ac_c', 'trdrd_c')","('4ppcys_c', 'pan4p_c')","('gdp_c', 'gdpmann_c')","('spmd_c', 'n8aspmd_c')","('g1p_c', 'tre6p_c')"
392,"('g6p_c', 'g1p_c')","('malACP_c', 'actACP_c')","('amet_c', '5mthglu_c')","('pgpi17_c', 'pgi17_c')","('na1_e', 'pro_L_c')","('ac_c', 'ac_e')","('ahdt_c', 'dhnpt_c')","('malt_e', 'malt_c')","('spmd_c', 'N1aspmd_c')","('pb_c', 'pb_e')"
393,"('g6p_c', 'f6p_c')","('malACP_c', '14m3opalmACP_c')","('amet_c', 'dscl_c')","('pgi17_c', 'clpni17_c')","('na1_e', 'gal_c')","('ac_c', 'acorn_c')","('ahdt_c', 'HC01710_c')","('adn_c', 'r1p_c')","('ump_c', 'uri_c')","('trdrd_c', 'cys_L_c')"
394,"('g6p_c', '6pgl_c')","('malACP_c', '3omrsACP_c')","('amet_c', 'ahcys_c')","('pgi17_c', 'glyc_c')","('na1_e', 'na1_c')","('fum_c', 'mqn8_c')","('acnam_c', 'acnam_e')","('adn_c', 'ahcys_c')","('mg2_c', 'mg2_e')","('trdrd_c', 'dadp_c')"
395,"('1hdec9eg3p_c', 'ACP_c')","('malACP_c', '14m3opentdecACP_c')","('3ohdcoa_c', '3hhdcoa_c')","('25aics_c', 'fum_c')","('15m3opalmACP_c', '15m3hpalmACP_c')","('fum_c', 'succ_c')","('acnam_c', 'acmana_c')","('adn_c', 'rib_D_c')","('4m3hhexACP_c', '4m3ohexACP_c')","('trdrd_c', 'dgtp_c')"
396,"('1hdec9eg3p_c', 'hdcea_c')","('malACP_c', '10m3oddcaACP_c')","('3ohdcoa_c', 'tdcoa_c')","('25aics_c', 'aicar_c')","('2ddecg3p_c', 'ddca_c')","('fum_c', 'q8_c')","('acnam_c', 'cmpacna_c')","('adn_c', 'adn_e')","('4m3hhexACP_c', '4mthex2eACP_c')","('trdrd_c', 'trdox_c')"
397,"('1hdec9eg3p_c', 'pa161_c')","('malACP_c', '4m3opentACP_c')","('13dpg_c', 'g3p_c')","('1agpe180_c', 'g3pe_c')","('ppgpp_c', 'gdp_c')","('fum_c', 'fad_c')","('g1p_c', 'dtdpglu_c')","('adn_c', 'ade_c')","('4ppcys_c', 'pan4p_c')","('trdrd_c', 'dctp_c')"
398,"('hdcea_c', 'hdcoa_c')","('malACP_c', '6m3oocACP_c')","('13dpg_c', '3pg_c')","('1agpe180_c', 'ocdca_c')","('gdp_c', 'trdox_c')","('fum_c', '2dmmq8_c')","('g1p_c', 'glycogen_c')","('2ddglcn_c', '2ddg6p_c')","('ahdt_c', 'dhnpt_c')","('trdrd_c', 'met_L_c')"
399,"('inost_e', 'inost_c')","('malACP_c', '3ohexACP_c')","('10m3hundecACP_c', '10m3oundecACP_c')","('etoh_c', 'acald_c')","('gdp_c', 'dgdp_c')","('fum_c', 'mal_L_c')","('g1p_c', 'g6p_c')","('dgdp_c', 'dgtp_c')","('ahdt_c', 'HC01710_c')","('trdrd_c', 'dgdp_c')"
400,"('citr_L_c', 'argsuc_c')","('3opalmACP_c', '3hpalmACP_c')","('2agpg140_c', 'g3pg_c')","('hxan_c', 'imp_c')","('gdp_c', 'datp_c')","('fum_c', 'dcamp_c')","('g1p_c', 'gal1p_c')","('dgdp_c', 'dgmp_c')","('acnam_c', 'acnam_e')","('trdrd_c', 'datp_c')"
401,"('argsuc_c', 'citr_L_c')","('gthrd_c', 'gthox_c')","('2agpg140_c', 'ttdca_c')","('hxan_c', 'ins_c')","('gdp_c', 'gtp_c')","('fum_c', '25aics_c')","('g1p_c', 'cdpglc_c')","('ugmd_c', 'ugmda_c')","('acnam_c', 'acmana_c')","('trdrd_c', 'ac_c')"
402,"('argsuc_c', 'fum_c')","('gthrd_c', 'lgt_S_c')","('5mthglu_c', 'amet_c')","('hxan_c', 'din_c')","('gdp_c', 'gmp_c')","('fum_c', 'argsuc_c')","('g1p_c', 'tre6p_c')","('cdpdipdecg_c', 'pgpi15_c')","('g1p_c', 'udpg_c')","('trdrd_c', 'dcdp_c')"
403,"('argsuc_c', 'arg_L_c')","('pyr_c', 'lac_D_c')","('5mthglu_c', 'thglu_c')","('hxan_c', 'hxan_e')","('malt_e', 'malt6p_c')","('fum_c', 'fum_e')","('pb_c', 'pb_e')","('cdpdipdecg_c', 'psi15_c')","('g1p_c', 'dtdpglu_c')","('trdrd_c', 'so3_c')"
